date,platform,product_id,sold_count
2026-08-03,lazada,5065871361,42.0
2026-08-03,lazada,5188280019,27.0
2026-08-03,lazada,5075739927,17.0
2026-08-03,lazada,5114062519,16.0
2026-08-03,lazada,5176988655,8.0
2026-08-03,lazada,4544411966,86.0
2026-08-03,lazada,5850745476,2500.0
2026-08-03,lazada,5951411471,188.0
2026-08-03,lazada,16074066555,21.0
2026-08-03,lazada,16069559887,31.0
2026-08-03,lazada,16073573104,146.0
2026-08-03,lazada,16156148154,11.0
2026-08-03,lazada,16152036597,46.0
2026-08-03,lazada,16146763479,12.0
